Filepath,MfccPath,Emotion
./dataset/tess/OAF_Fear/OAF_cab_fear.wav,mfccs/OAF_cab_fear_mfcc.pt,Fear
./dataset/mlend/MLEndSND_Public/17000.wav,mfccs/17000_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/28479.wav,mfccs/28479_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/47028.wav,mfccs/47028_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/12958.wav,mfccs/12958_mfcc.pt,Bored
./dataset/meld/train/dia872_utt6.mp4,mfccs/dia872_utt6_mfcc.pt,Neutral
./dataset/esd/0019/Happy/0019_000747.wav,mfccs/0019_000747_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/03719.wav,mfccs/03719_mfcc.pt,Happy
./dataset/esd/0014/Surprise/0014_001544.wav,mfccs/0014_001544_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/42455.wav,mfccs/42455_mfcc.pt,Question
./dataset/crema-d/AudioWAV/1082_IEO_FEA_LO.wav,mfccs/1082_IEO_FEA_LO_mfcc.pt,Fear
./dataset/mlend/MLEndSND_Public/33149.wav,mfccs/33149_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1021_ITS_HAP_XX.wav,mfccs/1021_ITS_HAP_XX_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/21533.wav,mfccs/21533_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/06058.wav,mfccs/06058_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/22617.wav,mfccs/22617_mfcc.pt,Question
./dataset/crema-d/AudioWAV/1022_TSI_DIS_XX.wav,mfccs/1022_TSI_DIS_XX_mfcc.pt,Disgust
./dataset/esd/0016/Neutral/0016_000143.wav,mfccs/0016_000143_mfcc.pt,Neutral
./dataset/esd/0018/Neutral/0018_000305.wav,mfccs/0018_000305_mfcc.pt,Neutral
./dataset/esd/0014/Sad/0014_001117.wav,mfccs/0014_001117_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/02225.wav,mfccs/02225_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/42086.wav,mfccs/42086_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/15749.wav,mfccs/15749_mfcc.pt,Happy
./dataset/crema-d/AudioWAV/1045_IWW_NEU_XX.wav,mfccs/1045_IWW_NEU_XX_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1008_IWW_ANG_XX.wav,mfccs/1008_IWW_ANG_XX_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/21709.wav,mfccs/21709_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/34445.wav,mfccs/34445_mfcc.pt,Happy
./dataset/crema-d/AudioWAV/1052_TIE_ANG_XX.wav,mfccs/1052_TIE_ANG_XX_mfcc.pt,Anger
./dataset/esd/0016/Happy/0016_000952.wav,mfccs/0016_000952_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/42347.wav,mfccs/42347_mfcc.pt,Bored
./dataset/savee/KL_n16.wav,mfccs/KL_n16_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1037_MTI_DIS_XX.wav,mfccs/1037_MTI_DIS_XX_mfcc.pt,Disgust
./dataset/savee/JK_su08.wav,mfccs/JK_su08_mfcc.pt,Surprise
./dataset/esd/0013/Surprise/0013_001488.wav,mfccs/0013_001488_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/18291.wav,mfccs/18291_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/34188.wav,mfccs/34188_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/01611.wav,mfccs/01611_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/37325.wav,mfccs/37325_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/37822.wav,mfccs/37822_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/21544.wav,mfccs/21544_mfcc.pt,Neutral
./dataset/meld/train/dia342_utt4.mp4,mfccs/dia342_utt4_mfcc.pt,Neutral
./dataset/meld/train/dia407_utt2.mp4,mfccs/dia407_utt2_mfcc.pt,Neutral
./dataset/esd/0015/Sad/0015_001333.wav,mfccs/0015_001333_mfcc.pt,Sad
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_neutral_3a_2.wav,mfccs/female2_neutral_3a_2_mfcc.pt,Neutral
./dataset/esd/0011/Surprise/0011_001648.wav,mfccs/0011_001648_mfcc.pt,Surprise
./dataset/esd/0018/Sad/0018_001209.wav,mfccs/0018_001209_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/20762.wav,mfccs/20762_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/30434.wav,mfccs/30434_mfcc.pt,Bored
./dataset/esd/0016/Angry/0016_000639.wav,mfccs/0016_000639_mfcc.pt,Anger
./dataset/esd/0013/Surprise/0013_001571.wav,mfccs/0013_001571_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/25480.wav,mfccs/25480_mfcc.pt,Question
./dataset/ravdess/Actor_15/03-01-06-01-01-01-15.wav,mfccs/03-01-06-01-01-01-15_mfcc.pt,Fear
./dataset/crema-d/AudioWAV/1055_DFA_HAP_XX.wav,mfccs/1055_DFA_HAP_XX_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/44423.wav,mfccs/44423_mfcc.pt,Question
./dataset/meld/train/dia544_utt3.mp4,mfccs/dia544_utt3_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/46097.wav,mfccs/46097_mfcc.pt,Bored
./dataset/esd/0018/Angry/0018_000613.wav,mfccs/0018_000613_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/28424.wav,mfccs/28424_mfcc.pt,Neutral
./dataset/meld/train/dia446_utt9.mp4,mfccs/dia446_utt9_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/10441.wav,mfccs/10441_mfcc.pt,Happy
./dataset/tess/YAF_fear/YAF_should_fear.wav,mfccs/YAF_should_fear_mfcc.pt,Fear
./dataset/mlend/MLEndSND_Public/06682.wav,mfccs/06682_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/00455.wav,mfccs/00455_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/04506.wav,mfccs/04506_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1064_IWL_HAP_XX.wav,mfccs/1064_IWL_HAP_XX_mfcc.pt,Happy
./dataset/esd/0014/Angry/0014_000456.wav,mfccs/0014_000456_mfcc.pt,Anger
./dataset/esd/0012/Surprise/0012_001659.wav,mfccs/0012_001659_mfcc.pt,Surprise
./dataset/esd/0014/Sad/0014_001139.wav,mfccs/0014_001139_mfcc.pt,Sad
./dataset/crema-d/AudioWAV/1033_MTI_DIS_XX.wav,mfccs/1033_MTI_DIS_XX_mfcc.pt,Disgust
./dataset/mlend/MLEndSND_Public/06482.wav,mfccs/06482_mfcc.pt,Neutral
./dataset/esd/0011/Sad/0011_001092.wav,mfccs/0011_001092_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/34207.wav,mfccs/34207_mfcc.pt,Question
./dataset/esd/0017/Happy/0017_001047.wav,mfccs/0017_001047_mfcc.pt,Happy
./dataset/esd/0014/Angry/0014_000613.wav,mfccs/0014_000613_mfcc.pt,Anger
./dataset/esd/0019/Neutral/0019_000049.wav,mfccs/0019_000049_mfcc.pt,Neutral
./dataset/tess/YAF_happy/YAF_gin_happy.wav,mfccs/YAF_gin_happy_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/27705.wav,mfccs/27705_mfcc.pt,Bored
./dataset/crema-d/AudioWAV/1057_ITS_ANG_XX.wav,mfccs/1057_ITS_ANG_XX_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/22458.wav,mfccs/22458_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/41047.wav,mfccs/41047_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1013_IWW_FEA_XX.wav,mfccs/1013_IWW_FEA_XX_mfcc.pt,Fear
./dataset/mlend/MLEndSND_Public/12765.wav,mfccs/12765_mfcc.pt,Bored
./dataset/savee/JE_n04.wav,mfccs/JE_n04_mfcc.pt,Neutral
./dataset/tess/YAF_happy/YAF_rag_happy.wav,mfccs/YAF_rag_happy_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/11362.wav,mfccs/11362_mfcc.pt,Question
./dataset/esd/0015/Neutral/0015_000287.wav,mfccs/0015_000287_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/45768.wav,mfccs/45768_mfcc.pt,Bored
./dataset/esd/0020/Surprise/0020_001631.wav,mfccs/0020_001631_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/05063.wav,mfccs/05063_mfcc.pt,Neutral
./dataset/esd/0017/Angry/0017_000480.wav,mfccs/0017_000480_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/25989.wav,mfccs/25989_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/22568.wav,mfccs/22568_mfcc.pt,Neutral
./dataset/meld/train/dia948_utt4.mp4,mfccs/dia948_utt4_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/15140.wav,mfccs/15140_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/34021.wav,mfccs/34021_mfcc.pt,Question
./dataset/esd/0018/Sad/0018_001083.wav,mfccs/0018_001083_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/19956.wav,mfccs/19956_mfcc.pt,Bored
./dataset/esd/0011/Surprise/0011_001510.wav,mfccs/0011_001510_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/13737.wav,mfccs/13737_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/41870.wav,mfccs/41870_mfcc.pt,Bored
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male1_neutral_10b_2.wav,mfccs/male1_neutral_10b_2_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/14138.wav,mfccs/14138_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/34170.wav,mfccs/34170_mfcc.pt,Question
./dataset/esd/0018/Neutral/0018_000105.wav,mfccs/0018_000105_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/39981.wav,mfccs/39981_mfcc.pt,Question
./dataset/meld/train/dia847_utt0.mp4,mfccs/dia847_utt0_mfcc.pt,Happy
./dataset/ravdess/Actor_22/03-01-03-01-01-01-22.wav,mfccs/03-01-03-01-01-01-22_mfcc.pt,Happy
./dataset/esd/0015/Surprise/0015_001688.wav,mfccs/0015_001688_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/18599.wav,mfccs/18599_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/23735.wav,mfccs/23735_mfcc.pt,Happy
./dataset/esd/0012/Sad/0012_001240.wav,mfccs/0012_001240_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/03586.wav,mfccs/03586_mfcc.pt,Happy
./dataset/meld/train/dia603_utt9.mp4,mfccs/dia603_utt9_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/18566.wav,mfccs/18566_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/18887.wav,mfccs/18887_mfcc.pt,Happy
./dataset/ravdess/Actor_09/03-01-06-01-02-01-09.wav,mfccs/03-01-06-01-02-01-09_mfcc.pt,Fear
./dataset/mlend/MLEndSND_Public/19083.wav,mfccs/19083_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/36507.wav,mfccs/36507_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/26730.wav,mfccs/26730_mfcc.pt,Question
./dataset/esd/0012/Surprise/0012_001502.wav,mfccs/0012_001502_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/14502.wav,mfccs/14502_mfcc.pt,Question
./dataset/tess/OAF_Fear/OAF_make_fear.wav,mfccs/OAF_make_fear_mfcc.pt,Fear
./dataset/esd/0017/Happy/0017_000961.wav,mfccs/0017_000961_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/43028.wav,mfccs/43028_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/10372.wav,mfccs/10372_mfcc.pt,Bored
./dataset/esd/0011/Sad/0011_001093.wav,mfccs/0011_001093_mfcc.pt,Sad
./dataset/tess/OAF_disgust/OAF_near_disgust.wav,mfccs/OAF_near_disgust_mfcc.pt,Disgust
./dataset/mlend/MLEndSND_Public/40687.wav,mfccs/40687_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/33945.wav,mfccs/33945_mfcc.pt,Bored
./dataset/esd/0015/Neutral/0015_000223.wav,mfccs/0015_000223_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1019_WSI_ANG_XX.wav,mfccs/1019_WSI_ANG_XX_mfcc.pt,Anger
./dataset/crema-d/AudioWAV/1011_IWL_ANG_XX.wav,mfccs/1011_IWL_ANG_XX_mfcc.pt,Anger
./dataset/meld/train/dia642_utt1.mp4,mfccs/dia642_utt1_mfcc.pt,Surprise
./dataset/meld/train/dia646_utt17.mp4,mfccs/dia646_utt17_mfcc.pt,Happy
./dataset/esd/0013/Sad/0013_001071.wav,mfccs/0013_001071_mfcc.pt,Sad
./dataset/esd/0020/Happy/0020_001045.wav,mfccs/0020_001045_mfcc.pt,Happy
./dataset/meld/train/dia665_utt16.mp4,mfccs/dia665_utt16_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1090_IOM_NEU_XX.wav,mfccs/1090_IOM_NEU_XX_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/22346.wav,mfccs/22346_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/08596.wav,mfccs/08596_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/01681.wav,mfccs/01681_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/38250.wav,mfccs/38250_mfcc.pt,Question
./dataset/esd/0016/Neutral/0016_000270.wav,mfccs/0016_000270_mfcc.pt,Neutral
./dataset/meld/train/dia613_utt5.mp4,mfccs/dia613_utt5_mfcc.pt,Neutral
./dataset/tess/OAF_Fear/OAF_pearl_fear.wav,mfccs/OAF_pearl_fear_mfcc.pt,Fear
./dataset/meld/train/dia445_utt0.mp4,mfccs/dia445_utt0_mfcc.pt,Neutral
./dataset/esd/0017/Neutral/0017_000196.wav,mfccs/0017_000196_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/43900.wav,mfccs/43900_mfcc.pt,Neutral
./dataset/meld/train/dia744_utt11.mp4,mfccs/dia744_utt11_mfcc.pt,Disgust
./dataset/crema-d/AudioWAV/1057_IEO_HAP_HI.wav,mfccs/1057_IEO_HAP_HI_mfcc.pt,Happy
./dataset/crema-d/AudioWAV/1027_IEO_DIS_LO.wav,mfccs/1027_IEO_DIS_LO_mfcc.pt,Disgust
./dataset/mlend/MLEndSND_Public/37095.wav,mfccs/37095_mfcc.pt,Happy
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_happy_4b_2.wav,mfccs/male2_happy_4b_2_mfcc.pt,Happy
./dataset/crema-d/AudioWAV/1020_TSI_HAP_XX.wav,mfccs/1020_TSI_HAP_XX_mfcc.pt,Happy
./dataset/esd/0011/Angry/0011_000532.wav,mfccs/0011_000532_mfcc.pt,Anger
./dataset/esd/0015/Angry/0015_000671.wav,mfccs/0015_000671_mfcc.pt,Anger
./dataset/esd/0016/Sad/0016_001126.wav,mfccs/0016_001126_mfcc.pt,Sad
./dataset/crema-d/AudioWAV/1089_TAI_ANG_XX.wav,mfccs/1089_TAI_ANG_XX_mfcc.pt,Anger
./dataset/esd/0016/Angry/0016_000490.wav,mfccs/0016_000490_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/31902.wav,mfccs/31902_mfcc.pt,Question
./dataset/meld/train/dia502_utt0.mp4,mfccs/dia502_utt0_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/46772.wav,mfccs/46772_mfcc.pt,Happy
./dataset/esd/0019/Neutral/0019_000039.wav,mfccs/0019_000039_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/01190.wav,mfccs/01190_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/22666.wav,mfccs/22666_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/25134.wav,mfccs/25134_mfcc.pt,Question
./dataset/esd/0018/Neutral/0018_000112.wav,mfccs/0018_000112_mfcc.pt,Neutral
./dataset/esd/0017/Neutral/0017_000076.wav,mfccs/0017_000076_mfcc.pt,Neutral
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_happy_1a_1.wav,mfccs/female1_happy_1a_1_mfcc.pt,Happy
./dataset/tess/OAF_neutral/OAF_check_neutral.wav,mfccs/OAF_check_neutral_mfcc.pt,Neutral
./dataset/crema-d/AudioWAV/1045_IOM_HAP_XX.wav,mfccs/1045_IOM_HAP_XX_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/17258.wav,mfccs/17258_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/32268.wav,mfccs/32268_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/08626.wav,mfccs/08626_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/17426.wav,mfccs/17426_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/40835.wav,mfccs/40835_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/07818.wav,mfccs/07818_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/20238.wav,mfccs/20238_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/42516.wav,mfccs/42516_mfcc.pt,Question
./dataset/crema-d/AudioWAV/1073_IEO_DIS_HI.wav,mfccs/1073_IEO_DIS_HI_mfcc.pt,Disgust
./dataset/crema-d/AudioWAV/1086_IEO_ANG_LO.wav,mfccs/1086_IEO_ANG_LO_mfcc.pt,Anger
./dataset/esd/0014/Sad/0014_001182.wav,mfccs/0014_001182_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/08640.wav,mfccs/08640_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/42112.wav,mfccs/42112_mfcc.pt,Question
./dataset/esd/0013/Angry/0013_000357.wav,mfccs/0013_000357_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/36015.wav,mfccs/36015_mfcc.pt,Happy
./dataset/crema-d/AudioWAV/1065_WSI_ANG_XX.wav,mfccs/1065_WSI_ANG_XX_mfcc.pt,Anger
./dataset/crema-d/AudioWAV/1087_ITS_FEA_XX.wav,mfccs/1087_ITS_FEA_XX_mfcc.pt,Fear
./dataset/mlend/MLEndSND_Public/10885.wav,mfccs/10885_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/12185.wav,mfccs/12185_mfcc.pt,Bored
./dataset/meld/train/dia693_utt0.mp4,mfccs/dia693_utt0_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/25815.wav,mfccs/25815_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/29903.wav,mfccs/29903_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/17999.wav,mfccs/17999_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/28312.wav,mfccs/28312_mfcc.pt,Bored
./dataset/crema-d/AudioWAV/1036_TAI_HAP_XX.wav,mfccs/1036_TAI_HAP_XX_mfcc.pt,Happy
./dataset/savee/JE_n03.wav,mfccs/JE_n03_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/41817.wav,mfccs/41817_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/13969.wav,mfccs/13969_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/26564.wav,mfccs/26564_mfcc.pt,Question
./dataset/meld/train/dia195_utt18.mp4,mfccs/dia195_utt18_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/33974.wav,mfccs/33974_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/26466.wav,mfccs/26466_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/16612.wav,mfccs/16612_mfcc.pt,Question
./dataset/meld/train/dia254_utt9.mp4,mfccs/dia254_utt9_mfcc.pt,Anger
./dataset/esd/0015/Surprise/0015_001593.wav,mfccs/0015_001593_mfcc.pt,Surprise
./dataset/esd/0019/Neutral/0019_000024.wav,mfccs/0019_000024_mfcc.pt,Neutral
./dataset/esd/0015/Happy/0015_001005.wav,mfccs/0015_001005_mfcc.pt,Happy
./dataset/meld/train/dia201_utt9.mp4,mfccs/dia201_utt9_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/46839.wav,mfccs/46839_mfcc.pt,Bored
./dataset/esd/0015/Surprise/0015_001740.wav,mfccs/0015_001740_mfcc.pt,Surprise
./dataset/esd/0017/Sad/0017_001303.wav,mfccs/0017_001303_mfcc.pt,Sad
./dataset/esd/0019/Happy/0019_000819.wav,mfccs/0019_000819_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/29221.wav,mfccs/29221_mfcc.pt,Bored
./dataset/esd/0014/Angry/0014_000391.wav,mfccs/0014_000391_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/14414.wav,mfccs/14414_mfcc.pt,Happy
./dataset/tess/OAF_Fear/OAF_laud_fear.wav,mfccs/OAF_laud_fear_mfcc.pt,Fear
./dataset/esd/0015/Angry/0015_000622.wav,mfccs/0015_000622_mfcc.pt,Anger
./dataset/esd/0019/Happy/0019_000886.wav,mfccs/0019_000886_mfcc.pt,Happy
./dataset/meld/train/dia337_utt6.mp4,mfccs/dia337_utt6_mfcc.pt,Sad
./dataset/crema-d/AudioWAV/1064_IEO_FEA_MD.wav,mfccs/1064_IEO_FEA_MD_mfcc.pt,Fear
./dataset/mlend/MLEndSND_Public/11054.wav,mfccs/11054_mfcc.pt,Bored
./dataset/meld/train/dia806_utt1.mp4,mfccs/dia806_utt1_mfcc.pt,Surprise
./dataset/mlend/MLEndSND_Public/46062.wav,mfccs/46062_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/37903.wav,mfccs/37903_mfcc.pt,Neutral
./dataset/meld/train/dia699_utt13.mp4,mfccs/dia699_utt13_mfcc.pt,Anger
./dataset/esd/0015/Happy/0015_000877.wav,mfccs/0015_000877_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/08128.wav,mfccs/08128_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/39128.wav,mfccs/39128_mfcc.pt,Question
./dataset/esd/0018/Sad/0018_001113.wav,mfccs/0018_001113_mfcc.pt,Sad
./dataset/meld/train/dia352_utt3.mp4,mfccs/dia352_utt3_mfcc.pt,Anger
./dataset/tess/YAF_fear/YAF_dog_fear.wav,mfccs/YAF_dog_fear_mfcc.pt,Fear
./dataset/mlend/MLEndSND_Public/10015.wav,mfccs/10015_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/06745.wav,mfccs/06745_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/17245.wav,mfccs/17245_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/38160.wav,mfccs/38160_mfcc.pt,Question
./dataset/tess/OAF_happy/OAF_pass_happy.wav,mfccs/OAF_pass_happy_mfcc.pt,Happy
./dataset/esd/0015/Surprise/0015_001567.wav,mfccs/0015_001567_mfcc.pt,Surprise
./dataset/tess/YAF_angry/YAF_vine_angry.wav,mfccs/YAF_vine_angry_mfcc.pt,Anger
./dataset/crema-d/AudioWAV/1084_ITS_ANG_XX.wav,mfccs/1084_ITS_ANG_XX_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/41714.wav,mfccs/41714_mfcc.pt,Bored
./dataset/esd/0014/Angry/0014_000477.wav,mfccs/0014_000477_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/28307.wav,mfccs/28307_mfcc.pt,Happy
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/male2_neutral_3a_1.wav,mfccs/male2_neutral_3a_1_mfcc.pt,Neutral
./dataset/meld/train/dia24_utt2.mp4,mfccs/dia24_utt2_mfcc.pt,Neutral
./dataset/esd/0020/Neutral/0020_000136.wav,mfccs/0020_000136_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/25320.wav,mfccs/25320_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/02763.wav,mfccs/02763_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/21501.wav,mfccs/21501_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/09148.wav,mfccs/09148_mfcc.pt,Neutral
./dataset/mlend/MLEndSND_Public/46940.wav,mfccs/46940_mfcc.pt,Question
./dataset/mlend/MLEndSND_Public/35180.wav,mfccs/35180_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/00313.wav,mfccs/00313_mfcc.pt,Bored
./dataset/crema-d/AudioWAV/1058_IEO_ANG_LO.wav,mfccs/1058_IEO_ANG_LO_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/00851.wav,mfccs/00851_mfcc.pt,Question
./dataset/tess/OAF_Fear/OAF_red_fear.wav,mfccs/OAF_red_fear_mfcc.pt,Fear
./dataset/crema-d/AudioWAV/1082_DFA_SAD_XX.wav,mfccs/1082_DFA_SAD_XX_mfcc.pt,Sad
./dataset/crema-d/AudioWAV/1019_WSI_HAP_XX.wav,mfccs/1019_WSI_HAP_XX_mfcc.pt,Happy
./dataset/esd/0016/Sad/0016_001368.wav,mfccs/0016_001368_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/38708.wav,mfccs/38708_mfcc.pt,Bored
./dataset/mlend/MLEndSND_Public/16236.wav,mfccs/16236_mfcc.pt,Question
./dataset/esd/0019/Happy/0019_000869.wav,mfccs/0019_000869_mfcc.pt,Happy
./dataset/esd/0017/Happy/0017_000705.wav,mfccs/0017_000705_mfcc.pt,Happy
./dataset/esd/0015/Sad/0015_001207.wav,mfccs/0015_001207_mfcc.pt,Sad
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_angry_5a_2.wav,mfccs/female2_angry_5a_2_mfcc.pt,Anger
./dataset/mlend/MLEndSND_Public/28259.wav,mfccs/28259_mfcc.pt,Happy
./dataset/mlend/MLEndSND_Public/19033.wav,mfccs/19033_mfcc.pt,Neutral
./dataset/esd/0018/Surprise/0018_001680.wav,mfccs/0018_001680_mfcc.pt,Surprise
./dataset/ravdess/Actor_15/03-01-01-01-02-02-15.wav,mfccs/03-01-01-01-02-02-15_mfcc.pt,Neutral
./dataset/esd/0016/Surprise/0016_001404.wav,mfccs/0016_001404_mfcc.pt,Surprise
./dataset/esd/0011/Sad/0011_001359.wav,mfccs/0011_001359_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/02961.wav,mfccs/02961_mfcc.pt,Bored
./dataset/crema-d/AudioWAV/1062_TIE_SAD_XX.wav,mfccs/1062_TIE_SAD_XX_mfcc.pt,Sad
./dataset/esd/0016/Sad/0016_001125.wav,mfccs/0016_001125_mfcc.pt,Sad
./dataset/crema-d/AudioWAV/1040_IEO_FEA_LO.wav,mfccs/1040_IEO_FEA_LO_mfcc.pt,Fear
./dataset/crema-d/AudioWAV/1082_ITH_NEU_XX.wav,mfccs/1082_ITH_NEU_XX_mfcc.pt,Neutral
./dataset/meld/train/dia908_utt8.mp4,mfccs/dia908_utt8_mfcc.pt,Neutral
./dataset/ravdess/Actor_04/03-01-07-01-01-02-04.wav,mfccs/03-01-07-01-01-02-04_mfcc.pt,Disgust
./dataset/esd/0014/Sad/0014_001251.wav,mfccs/0014_001251_mfcc.pt,Sad
./dataset/mlend/MLEndSND_Public/06109.wav,mfccs/06109_mfcc.pt,Bored
